key,figure,case_label,title,subtitle,color,t_over_T,Y_over_d,theta_over_pi
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.738889,0.269168,-1.344365
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.744444,0.269786,-1.396092
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.750000,0.270000,-1.450689
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.755556,0.269786,-1.505924
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.761111,0.269168,-1.559567
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.766667,0.268176,-1.609386
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.772222,0.266845,-1.653151
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.777778,0.265207,-1.688629
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.783333,0.263294,-1.715681
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.788889,0.261140,-1.741547
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.794444,0.258777,-1.766904
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.800000,0.256238,-1.791560
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.805556,0.253556,-1.815317
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.811111,0.250763,-1.837982
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.816667,0.247892,-1.859358
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.822222,0.244976,-1.879251
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.827778,0.242048,-1.897466
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.833333,0.239140,-1.913807
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.838889,0.236285,-1.928078
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.844444,0.233516,-1.940086
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.850000,0.230866,-1.949634
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.855556,0.228367,-1.956528
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.861111,0.226052,-1.960629
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.866667,0.223954,-1.963702
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.872222,0.222106,-1.966650
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.877778,0.220540,-1.969475
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.883333,0.219231,-1.972176
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.888889,0.217962,-1.974753
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.894444,0.216710,-1.977206
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.900000,0.215478,-1.979534
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.905556,0.214269,-1.981738
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.911111,0.213086,-1.983817
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.916667,0.211931,-1.985771
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.922222,0.210809,-1.987600
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.927778,0.209720,-1.989304
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.933333,0.208669,-1.990882
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.938889,0.207658,-1.992336
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.944444,0.206690,-1.993663
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.950000,0.205767,-1.994865
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.955556,0.204894,-1.995941
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.961111,0.204072,-1.996891
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.966667,0.203304,-1.997715
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.972222,0.202594,-1.998413
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.977778,0.201943,-1.998984
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.983333,0.201356,-1.999428
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.988889,0.200834,-1.999746
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,0.994444,0.200381,-1.999936
type-i-continuous-tumbling,Fig. 10(a),beta=0.25 type i,Type I: continuous tumbling,Digitized from Fig. 10(a): Y/d stays off-centre; theta tumbles through a full turn.,#2563eb,1.000000,0.200000,-2.000000
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.000000,0.000000,0.200000
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.005556,0.005671,0.200146
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.011111,0.011295,0.200579
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.016667,0.016851,0.201291
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.022222,0.022316,0.202273
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.027778,0.027669,0.203516
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.033333,0.032886,0.205012
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.038889,0.037947,0.206753
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.044444,0.042828,0.208731
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.050000,0.047508,0.210936
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.055556,0.051964,0.213361
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.061111,0.056175,0.215997
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.066667,0.060119,0.218835
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.072222,0.063772,0.221868
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.077778,0.067114,0.225086
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.083333,0.070121,0.228482
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.088889,0.072772,0.232047
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.094444,0.075045,0.235772
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.100000,0.076917,0.239650
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.105556,0.078367,0.243671
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.111111,0.079372,0.247827
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.116667,0.079910,0.252110
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.122222,0.079996,0.256512
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.127778,0.079951,0.261023
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.133333,0.079857,0.265636
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.138889,0.079717,0.270342
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.144444,0.079532,0.275133
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.150000,0.079304,0.280000
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.155556,0.079035,0.285583
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.161111,0.078726,0.292462
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.166667,0.078381,0.300543
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.172222,0.078000,0.309729
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.177778,0.077586,0.319925
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.183333,0.077140,0.331034
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.188889,0.076664,0.342963
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.194444,0.076160,0.355613
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.200000,0.075630,0.368891
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.205556,0.075076,0.382700
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.211111,0.074500,0.396944
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.216667,0.073904,0.411528
type-ii-crossing-rocking,Fig. 10(b),beta=0.25 type ii,Type II: centreline crossing,Digitized from Fig. 10(b): Y/d crosses zero; theta rocks and reverses each half-period.,#dc2626,0.222222,0.073288,0.426357
